return_id,order_id,return_date,return_reason,return_status,refund_method,refund_amount
31341,50001,2023-10-19,Damaged,Approved,Wallet,13487.99
31342,37853,2025-10-11,Wrong Item,Approved,Original Payment,13537.6
31343,73368,2022-05-06,Not as Expected,Approved,Wallet,6734.86
31344,319380,2026-06-07,Not as Expected,Approved,Bank Transfer,693.92
31345,298934,2022-03-11,Late Delivery,Approved,Bank Transfer,12018.54
31346,137985,2025-11-23,Wrong Item,Approved,Bank Transfer,11225.57
31347,24997,2023-09-04,Not as Expected,Processing,Bank Transfer,13499.06
31348,370324,2026-07-15,Quality Issue,Rejected,Wallet,7553.67
31349,213926,2025-06-30,Size Issue,Approved,Wallet,676.81
31350,306461,2022-09-18,Damaged,Approved,Original Payment,9512.01
31351,456556,2022-09-14,Wrong Item,Approved,Wallet,2450.49
31352,452757,2023-02-19,Damaged,Approved,Bank Transfer,12822.94
31353,390263,2026-05-02,Size Issue,Approved,Wallet,11480.23
31354,52192,2023-08-30,Size Issue,Approved,Bank Transfer,9698.48
31355,345465,2026-06-09,Quality Issue,Approved,Bank Transfer,8577.76
31356,116164,2024-08-13,Wrong Item,Approved,Bank Transfer,12178.88
31357,156922,2022-04-24,Wrong Item,Approved,Wallet,2260.02
31358,450516,2024-02-29,Wrong Item,Approved,Bank Transfer,10258.63
31359,248485,2023-09-13,Changed Mind,Rejected,Wallet,8566.41
31360,285991,2023-03-18,Size Issue,Approved,Wallet,6763.97
31361,2346,2022-11-08,Size Issue,Rejected,Original Payment,3854.82
31362,4888,2022-02-11,Size Issue,Approved,Wallet,3997.13
31363,379926,2022-02-03,Wrong Item,Approved,Bank Transfer,8602.16
31364,294490,2024-12-18,Late Delivery,Approved,Original Payment,13112.14
31365,13766,2024-01-22,Damaged,Approved,Bank Transfer,11831.0
31366,177826,2022-09-07,Damaged,Approved,Wallet,2553.98
31367,330849,2025-12-20,Late Delivery,Approved,Bank Transfer,4762.12
31368,104862,2023-01-18,Wrong Item,Approved,Original Payment,9325.13
31369,240989,2025-11-30,Wrong Item,Approved,Wallet,11213.01
31370,192148,2025-09-18,Late Delivery,Processing,Bank Transfer,7923.3
31371,59002,2026-02-08,Changed Mind,Rejected,Original Payment,9034.79
31372,350409,2026-08-14,Quality Issue,Rejected,Bank Transfer,8431.16
31373,390000,2023-07-28,Size Issue,Approved,Original Payment,7641.21
31374,80529,2022-04-11,Quality Issue,Rejected,Bank Transfer,6469.72
31375,437910,2023-06-02,Not as Expected,Approved,Original Payment,3208.56
31376,346121,2023-07-12,Wrong Item,Approved,Original Payment,14975.51
31377,358225,2023-09-16,Late Delivery,Approved,Bank Transfer,6586.51
31378,7868,2022-06-04,Size Issue,Approved,Original Payment,6630.44
31379,242457,2024-07-21,Late Delivery,Approved,Bank Transfer,5703.02
31380,127605,2025-10-02,Not as Expected,Approved,Bank Transfer,8293.06
31381,431946,2025-05-22,Late Delivery,Approved,Wallet,12352.83
31382,35448,2023-09-08,Damaged,Approved,Bank Transfer,13765.1
31383,11157,2023-06-03,Changed Mind,Rejected,Bank Transfer,8704.69
31384,228882,2025-11-26,Wrong Item,Processing,Original Payment,13008.87
31385,376602,2022-10-24,Size Issue,Approved,Bank Transfer,11816.04
31386,79087,2024-03-16,Late Delivery,Approved,Wallet,8850.27
31387,486574,2023-11-25,Damaged,Processing,Original Payment,5245.28
31388,6833,2025-02-26,Changed Mind,Approved,Wallet,13984.69
31389,9531,2023-07-01,Size Issue,Approved,Original Payment,2571.55
31390,334493,2025-01-21,Size Issue,Approved,Bank Transfer,13124.41
31391,47947,2023-05-25,Wrong Item,Approved,Wallet,7484.49
31392,440273,2025-03-27,Size Issue,Approved,Wallet,10568.46
31393,263701,2025-05-17,Not as Expected,Approved,Wallet,3733.55
31394,48480,2025-11-06,Changed Mind,Approved,Wallet,6837.39
31395,495830,2026-05-05,Quality Issue,Rejected,Bank Transfer,6082.61
31396,79407,2023-07-06,Size Issue,Processing,Bank Transfer,11595.81
31397,223631,2024-02-02,Late Delivery,Rejected,Wallet,10554.13
31398,29181,2022-08-09,Wrong Item,Processing,Original Payment,10645.65
31399,221717,2025-02-11,Not as Expected,Approved,Wallet,7984.55
31400,204440,2025-08-05,Quality Issue,Approved,Wallet,7571.45
31401,199165,2024-12-07,Size Issue,Approved,Wallet,10549.15
31402,403096,2023-12-20,Late Delivery,Approved,Original Payment,5847.77
31403,261321,2025-01-27,Wrong Item,Approved,Original Payment,419.83
31404,118655,2022-07-02,Not as Expected,Approved,Original Payment,2256.76
31405,490288,2023-12-26,Quality Issue,Approved,Wallet,1191.97
31406,396499,2023-05-15,Wrong Item,Rejected,Wallet,4849.41
31407,405484,2025-04-24,Not as Expected,Approved,Original Payment,257.11
31408,99999,2022-10-23,Not as Expected,Approved,Wallet,4546.1
31409,297767,2026-06-24,Changed Mind,Rejected,Wallet,9467.64
31410,51354,2025-12-24,Not as Expected,Rejected,Original Payment,14778.22
31411,269431,2023-11-28,Size Issue,Approved,Bank Transfer,10970.66
31412,107154,2022-06-28,Changed Mind,Approved,Original Payment,7669.5
31413,433586,2026-03-14,Damaged,Approved,Wallet,4605.23
31414,179304,2023-07-04,Damaged,Approved,Original Payment,9263.54
31415,151828,2022-11-26,Quality Issue,Approved,Bank Transfer,705.39
31416,265181,2025-02-20,Quality Issue,Approved,Bank Transfer,4960.55
31417,299167,2023-09-19,Changed Mind,Approved,Bank Transfer,6359.57
31418,453290,2023-06-23,Wrong Item,Approved,Bank Transfer,4124.5
31419,128977,2022-07-13,Quality Issue,Approved,Original Payment,13978.24
31420,346850,2024-06-28,Late Delivery,Rejected,Original Payment,2054.78
31421,393854,2023-01-19,Not as Expected,Approved,Original Payment,6087.89
31422,362574,2024-09-30,Damaged,Approved,Bank Transfer,8451.45
31423,459544,2023-07-31,Late Delivery,Approved,Bank Transfer,3509.03
31424,23727,2022-07-26,Damaged,Approved,Original Payment,14526.95
31425,498028,2023-07-29,Wrong Item,Rejected,Original Payment,13542.13
31426,465817,2022-07-28,Changed Mind,Approved,Wallet,10952.01
31427,213049,2025-03-22,Changed Mind,Rejected,Bank Transfer,9250.9
31428,454125,2022-05-09,Not as Expected,Approved,Bank Transfer,3962.33
31429,25904,2023-01-14,Wrong Item,Approved,Original Payment,13285.98
31430,298646,2024-02-14,Quality Issue,Approved,Wallet,14232.33
31431,130642,2023-06-12,Wrong Item,Processing,Original Payment,14610.3
31432,222898,2025-02-14,Not as Expected,Approved,Bank Transfer,3354.45
31433,91638,2025-03-04,Quality Issue,Approved,Wallet,2254.54
31434,295259,2025-05-17,Changed Mind,Approved,Bank Transfer,9456.39
31435,15526,2023-09-12,Not as Expected,Approved,Original Payment,8084.25
31436,220209,2024-09-24,Late Delivery,Approved,Original Payment,13783.41
31437,45708,2025-03-08,Changed Mind,Approved,Wallet,12539.86
31438,396352,2022-04-27,Size Issue,Approved,Bank Transfer,13876.05
31439,97688,2024-10-18,Damaged,Rejected,Wallet,6118.16
31440,277782,2023-04-01,Wrong Item,Rejected,Bank Transfer,9488.82
31441,153833,2026-07-28,Size Issue,Approved,Bank Transfer,7134.81
31442,259843,2023-08-28,Damaged,Approved,Bank Transfer,8329.81
31443,324996,2025-05-19,Not as Expected,Processing,Bank Transfer,10738.3
31444,407574,2023-08-17,Damaged,Approved,Original Payment,7682.55
31445,360904,2023-12-26,Changed Mind,Approved,Wallet,770.16
31446,215441,2026-04-14,Late Delivery,Rejected,Bank Transfer,1818.32
31447,185945,2024-09-25,Late Delivery,Approved,Wallet,10779.66
31448,166700,2025-05-01,Size Issue,Approved,Wallet,1729.94
31449,243838,2023-01-01,Quality Issue,Approved,Bank Transfer,12074.76
31450,454274,2025-02-17,Quality Issue,Approved,Wallet,12474.59
31451,54164,2024-12-09,Wrong Item,Approved,Original Payment,11302.05
31452,175975,2025-03-05,Wrong Item,Approved,Original Payment,3153.22
31453,98772,2023-05-29,Size Issue,Approved,Wallet,11815.47
31454,275285,2025-04-22,Damaged,Rejected,Bank Transfer,3669.22
31455,133547,2024-11-15,Wrong Item,Approved,Wallet,13753.42
31456,69674,2025-05-20,Late Delivery,Approved,Bank Transfer,7600.57
31457,273890,2025-06-15,Damaged,Rejected,Bank Transfer,4991.16
31458,336692,2026-08-21,Damaged,Approved,Original Payment,6770.23
31459,228419,2022-05-02,Wrong Item,Approved,Original Payment,726.73
31460,338332,2024-02-06,Quality Issue,Approved,Wallet,114.51
31461,387139,2025-01-31,Changed Mind,Rejected,Original Payment,11432.82
31462,416316,2023-04-25,Changed Mind,Approved,Bank Transfer,8151.8
31463,95842,2025-03-22,Quality Issue,Processing,Original Payment,6833.44
31464,331599,2022-01-15,Size Issue,Approved,Wallet,5250.49
31465,121028,2025-12-03,Wrong Item,Approved,Original Payment,9018.62
31466,446446,2024-07-31,Wrong Item,Approved,Bank Transfer,3388.91
31467,169091,2025-10-10,Quality Issue,Approved,Bank Transfer,2681.49
31468,44432,2026-06-23,Damaged,Approved,Original Payment,13160.28
31469,353095,2023-04-10,Wrong Item,Approved,Wallet,13910.47
31470,225806,2024-06-10,Not as Expected,Approved,Bank Transfer,9609.83
31471,350190,2022-11-21,Damaged,Approved,Bank Transfer,10692.11
31472,45925,2024-12-26,Changed Mind,Approved,Original Payment,5414.14
31473,277073,2023-03-08,Late Delivery,Approved,Wallet,4962.27
31474,330094,2025-09-07,Quality Issue,Approved,Original Payment,11976.65
31475,93780,2025-05-12,Late Delivery,Approved,Bank Transfer,14983.73
31476,1637,2022-08-01,Size Issue,Approved,Original Payment,4473.49
31477,402418,2025-04-27,Not as Expected,Approved,Original Payment,12379.31
31478,243420,2023-05-16,Quality Issue,Approved,Bank Transfer,6995.33
31479,188654,2025-05-06,Quality Issue,Approved,Original Payment,4023.05
31480,144321,2025-12-22,Not as Expected,Approved,Bank Transfer,1010.84
31481,408635,2022-01-04,Wrong Item,Approved,Bank Transfer,7598.64
31482,105239,2023-12-21,Damaged,Rejected,Bank Transfer,4653.08
31483,457459,2022-04-09,Size Issue,Approved,Original Payment,5446.76
31484,345064,2024-12-31,Quality Issue,Approved,Wallet,12967.8
31485,79176,2025-03-31,Damaged,Rejected,Original Payment,10879.89
31486,463457,2024-08-14,Wrong Item,Approved,Original Payment,6997.66
31487,103668,2026-03-29,Size Issue,Rejected,Wallet,3262.95
31488,143149,2023-05-03,Damaged,Approved,Wallet,7058.95
31489,472640,2026-01-08,Wrong Item,Rejected,Bank Transfer,4727.8
31490,281683,2025-03-13,Changed Mind,Rejected,Original Payment,1268.66
31491,127780,2025-01-23,Changed Mind,Approved,Wallet,6800.66
31492,269615,2024-11-28,Changed Mind,Approved,Wallet,13335.69
31493,499674,2026-08-17,Damaged,Approved,Original Payment,8933.51
31494,227342,2025-11-28,Late Delivery,Approved,Wallet,8137.71
31495,364391,2022-05-21,Size Issue,Approved,Original Payment,168.34
31496,229607,2022-04-23,Quality Issue,Rejected,Bank Transfer,5382.32
31497,364782,2023-06-15,Late Delivery,Approved,Wallet,1070.81
31498,155796,2023-05-29,Wrong Item,Approved,Wallet,2880.39
31499,411,2023-10-17,Size Issue,Approved,Original Payment,5798.64
31500,230594,2022-01-25,Changed Mind,Approved,Original Payment,6942.72
31501,216619,2026-01-13,Wrong Item,Approved,Wallet,4835.66
31502,324748,2023-04-22,Not as Expected,Processing,Wallet,11017.76
31503,242826,2025-03-17,Quality Issue,Processing,Wallet,13834.93
31504,7101,2022-02-11,Size Issue,Approved,Wallet,4407.75
31505,86063,2022-11-10,Damaged,Approved,Wallet,6776.38
31506,37540,2025-05-20,Wrong Item,Approved,Wallet,13868.72
31507,334103,2025-02-19,Wrong Item,Rejected,Bank Transfer,6482.48
31508,298859,2022-12-05,Not as Expected,Approved,Wallet,11172.96
31509,494165,2023-12-11,Quality Issue,Approved,Original Payment,6359.34
31510,272837,2025-10-06,Wrong Item,Approved,Original Payment,5563.93
31511,315119,2025-07-08,Not as Expected,Approved,Bank Transfer,853.62
31512,46276,2023-06-24,Not as Expected,Approved,Wallet,13187.37
31513,391005,2025-04-23,Wrong Item,Rejected,Original Payment,299.22
31514,98376,2025-06-12,Wrong Item,Rejected,Original Payment,1883.23
31515,159796,2024-12-23,Damaged,Rejected,Bank Transfer,1442.33
31516,19460,2026-02-17,Wrong Item,Approved,Original Payment,4250.73
31517,89474,2022-08-05,Late Delivery,Approved,Original Payment,298.39
31518,459788,2025-12-15,Wrong Item,Rejected,Bank Transfer,13341.0
31519,246107,2024-10-23,Size Issue,Processing,Wallet,5555.22
31520,199373,2022-09-13,Late Delivery,Approved,Original Payment,12355.42
31521,69955,2023-09-28,Wrong Item,Approved,Bank Transfer,8583.7
31522,92598,2023-08-30,Damaged,Approved,Bank Transfer,8594.25
31523,316266,2025-03-04,Wrong Item,Approved,Original Payment,11259.32
31524,287160,2024-02-05,Changed Mind,Approved,Bank Transfer,5936.42
31525,110386,2023-04-05,Size Issue,Approved,Bank Transfer,7268.76
31526,324911,2023-12-29,Damaged,Approved,Bank Transfer,5798.92
31527,315750,2022-03-06,Quality Issue,Rejected,Original Payment,11180.06
31528,336297,2023-04-20,Size Issue,Approved,Wallet,8421.54
31529,387232,2022-01-24,Quality Issue,Approved,Wallet,8535.2
31530,483142,2022-07-05,Late Delivery,Approved,Original Payment,9628.74
31531,432080,2022-08-27,Changed Mind,Approved,Wallet,7495.21
31532,483151,2024-07-24,Wrong Item,Approved,Bank Transfer,14196.72
31533,399257,2023-04-08,Wrong Item,Approved,Bank Transfer,8830.55
31534,272503,2024-01-19,Damaged,Approved,Original Payment,7517.61
31535,89896,2024-02-04,Damaged,Rejected,Wallet,10479.54
31536,11459,2023-05-02,Damaged,Approved,Original Payment,13758.25
31537,456764,2023-03-14,Not as Expected,Approved,Bank Transfer,13534.8
31538,395794,2025-07-17,Damaged,Approved,Wallet,182.16
31539,132186,2024-07-01,Wrong Item,Approved,Bank Transfer,9756.68
31540,410322,2024-02-15,Size Issue,Approved,Original Payment,8903.34
31541,35900,2025-03-06,Damaged,Approved,Bank Transfer,7165.98
31542,479391,2023-05-18,Wrong Item,Processing,Bank Transfer,14936.08
31543,396984,2025-09-26,Changed Mind,Approved,Wallet,242.32
31544,151755,2026-06-23,Size Issue,Approved,Bank Transfer,14741.32
31545,48178,2023-01-31,Size Issue,Approved,Wallet,7113.8
31546,20899,2023-07-06,Quality Issue,Approved,Wallet,12233.63
31547,113459,2025-03-31,Quality Issue,Approved,Wallet,9934.17
31548,271676,2024-04-13,Changed Mind,Approved,Bank Transfer,5969.47
31549,218949,2022-03-15,Wrong Item,Approved,Bank Transfer,3296.77
31550,242922,2023-10-14,Damaged,Processing,Wallet,4794.8
31551,105898,2023-12-05,Changed Mind,Approved,Wallet,11003.06
31552,391850,2023-12-08,Not as Expected,Rejected,Wallet,4666.06
31553,140682,2022-09-21,Quality Issue,Approved,Wallet,1096.12
31554,15744,2022-03-04,Late Delivery,Approved,Wallet,13409.85
31555,55846,2022-06-18,Not as Expected,Approved,Original Payment,3147.91
31556,333738,2023-07-06,Late Delivery,Rejected,Wallet,8846.0
31557,61780,2024-04-02,Quality Issue,Processing,Wallet,7962.6
31558,88871,2023-04-25,Wrong Item,Processing,Bank Transfer,12295.62
31559,473257,2026-08-07,Damaged,Approved,Wallet,2488.47
31560,107168,2025-10-17,Wrong Item,Approved,Original Payment,6133.79
31561,403085,2025-08-12,Damaged,Rejected,Wallet,12387.09
31562,244828,2022-02-03,Quality Issue,Approved,Original Payment,5223.73
31563,30249,2025-08-20,Wrong Item,Approved,Bank Transfer,12754.83
31564,166451,2023-08-09,Size Issue,Approved,Bank Transfer,8396.31
31565,220259,2023-01-04,Damaged,Rejected,Original Payment,10091.56
31566,432223,2022-12-20,Late Delivery,Rejected,Original Payment,9742.75
31567,120699,2022-03-05,Quality Issue,Approved,Bank Transfer,6216.77
31568,488226,2026-07-01,Damaged,Approved,Original Payment,2824.4
31569,94576,2026-04-30,Quality Issue,Approved,Original Payment,12928.92
31570,243857,2025-04-24,Quality Issue,Approved,Original Payment,11261.69
31571,9970,2022-06-10,Size Issue,Approved,Wallet,7873.97
31572,359063,2023-12-09,Damaged,Approved,Bank Transfer,8804.04
31573,376019,2026-04-25,Late Delivery,Approved,Original Payment,7305.49
31574,31379,2023-12-13,Size Issue,Approved,Original Payment,12040.7
31575,346551,2023-11-03,Size Issue,Approved,Wallet,9605.76
31576,126200,2023-11-19,Changed Mind,Approved,Wallet,14117.71
31577,465397,2024-02-01,Quality Issue,Approved,Bank Transfer,10653.57
31578,445329,2023-10-20,Quality Issue,Approved,Original Payment,12772.32
31579,222086,2023-11-20,Late Delivery,Approved,Wallet,14926.5
31580,155501,2025-02-14,Size Issue,Approved,Bank Transfer,14534.82
31581,72153,2024-07-14,Size Issue,Approved,Original Payment,2587.9
31582,323001,2023-10-04,Not as Expected,Approved,Original Payment,4270.51
31583,375830,2024-07-04,Changed Mind,Rejected,Original Payment,11484.85
31584,161969,2024-12-23,Quality Issue,Approved,Bank Transfer,5678.9
31585,252145,2024-10-17,Damaged,Approved,Bank Transfer,5194.49
31586,283323,2023-09-21,Changed Mind,Approved,Wallet,4004.37
31587,201381,2023-07-07,Wrong Item,Approved,Wallet,4553.95
31588,23080,2024-01-18,Wrong Item,Rejected,Original Payment,12545.76
31589,107923,2024-10-09,Changed Mind,Rejected,Wallet,10741.8
31590,70344,2026-04-10,Damaged,Rejected,Bank Transfer,6993.74
31591,78078,2022-03-29,Wrong Item,Approved,Wallet,1184.59
31592,373456,2022-07-13,Not as Expected,Approved,Wallet,6509.62
31593,449268,2025-01-28,Size Issue,Rejected,Wallet,4292.72
31594,408588,2026-07-09,Damaged,Approved,Wallet,11266.72
31595,249080,2025-08-09,Late Delivery,Processing,Original Payment,797.37
31596,181157,2023-10-19,Size Issue,Approved,Wallet,8024.68
31597,482990,2026-01-11,Wrong Item,Approved,Original Payment,9872.2
31598,271547,2024-04-06,Late Delivery,Rejected,Bank Transfer,6256.66
31599,95114,2026-06-27,Wrong Item,Approved,Wallet,12149.06
31600,472211,2025-05-08,Changed Mind,Approved,Wallet,14603.1
31601,79656,2023-02-11,Late Delivery,Approved,Original Payment,14626.5
31602,78810,2025-10-11,Damaged,Approved,Wallet,8750.82
31603,238712,2023-10-07,Changed Mind,Approved,Original Payment,159.19
31604,295398,2024-12-10,Quality Issue,Approved,Wallet,2401.19
31605,127557,2025-11-16,Damaged,Approved,Original Payment,860.84
31606,463135,2025-01-26,Damaged,Rejected,Original Payment,5480.42
31607,49161,2026-08-24,Size Issue,Approved,Original Payment,372.7
31608,116468,2024-07-17,Not as Expected,Approved,Original Payment,6461.32
31609,191234,2022-10-17,Wrong Item,Approved,Wallet,7297.96
31610,398499,2022-10-14,Not as Expected,Approved,Wallet,230.65
31611,239298,2026-06-28,Late Delivery,Approved,Wallet,14324.76
31612,53428,2024-03-29,Changed Mind,Approved,Original Payment,2948.67
31613,62622,2023-10-27,Not as Expected,Rejected,Wallet,6274.01
31614,288769,2026-08-27,Changed Mind,Approved,Original Payment,3713.89
31615,372660,2022-12-16,Late Delivery,Approved,Original Payment,4829.07
31616,230798,2023-07-23,Not as Expected,Processing,Original Payment,4091.67
31617,219450,2025-04-06,Late Delivery,Rejected,Wallet,808.26
31618,76418,2023-03-16,Quality Issue,Approved,Wallet,329.93
31619,87493,2024-01-16,Wrong Item,Approved,Wallet,6485.12
31620,227559,2022-08-19,Damaged,Approved,Original Payment,13332.04
31621,221926,2025-06-15,Damaged,Approved,Original Payment,12890.83
31622,286037,2024-03-08,Size Issue,Approved,Wallet,3670.23
31623,283460,2022-11-30,Not as Expected,Approved,Original Payment,7769.95
