product_id,sku,product_name,category_id,brand,unit_cost,list_price,supplier_id,weight_kg,launch_date,active_flag
10740,SKU-0010740,StyleHub Product 10740,80,Nova,205.25,355.53,2464,0.58,2025-09-01,Y
10741,SKU-0010741,FreshDay Product 10741,128,StyleHub,16.61,31.57,1320,1.82,2026-04-17,Y
10742,SKU-0010742,Astra Product 10742,173,Astra,103.62,143.85,2099,0.67,2023-10-21,Y
10743,SKU-0010743,Nova Product 10743,35,UrbanCart,68.59,81.69,1379,0.25,2024-10-01,Y
10744,SKU-0010744,Orion Product 10744,3,Apex,155.78,216.88,1762,1.0,2025-10-02,Y
10745,SKU-0010745,Astra Product 10745,120,Nexora,156.37,340.59,1789,0.73,2025-07-08,Y
10746,SKU-0010746,Orion Product 10746,5,Zenith,223.69,347.84,2723,0.61,2022-05-05,Y
10747,SKU-0010747,Vertex Product 10747,218,Vertex,285.42,638.65,2461,0.48,2025-07-13,Y
10748,SKU-0010748,FreshDay Product 10748,11,Apex,458.34,546.83,2912,1.48,2023-07-09,Y
10749,SKU-0010749,FreshDay Product 10749,126,PrimeOne,119.31,191.73,2813,0.89,2024-06-21,Y
10750,SKU-0010750,StyleHub Product 10750,71,Apex,90.04,110.32,1700,0.62,2026-01-06,Y
10751,SKU-0010751,FitMax Product 10751,117,StyleHub,353.32,793.34,2149,0.56,2025-11-19,Y
10752,SKU-0010752,Apex Product 10752,184,StyleHub,36.85,64.18,1751,0.63,2025-05-16,Y
10753,SKU-0010753,Vertex Product 10753,138,Astra,324.29,457.94,2729,0.57,2026-03-05,Y
10754,SKU-0010754,Vertex Product 10754,106,Nexora,186.55,369.84,1940,0.65,2025-06-18,Y
10755,SKU-0010755,PrimeOne Product 10755,116,FreshDay,245.71,627.31,2223,1.62,2023-04-24,Y
10756,SKU-0010756,Apex Product 10756,162,BookNest,227.8,278.38,2248,0.67,2024-01-24,Y
10757,SKU-0010757,Astra Product 10757,67,Apex,185.45,376.87,1580,1.02,2025-09-23,Y
10758,SKU-0010758,FreshDay Product 10758,200,Nexora,192.38,415.01,2215,0.67,2025-05-28,Y
10759,SKU-0010759,Nova Product 10759,31,Apex,60.37,143.32,2545,0.22,2022-10-25,Y
10760,SKU-0010760,StyleHub Product 10760,75,FitMax,91.27,148.8,2986,1.08,2022-01-27,Y
10761,SKU-0010761,StyleHub Product 10761,237,FreshDay,812.06,1703.09,2802,0.51,2025-11-12,Y
10762,SKU-0010762,Orion Product 10762,71,Vistara,300.54,381.8,2269,1.54,2022-04-26,Y
10763,SKU-0010763,PrimeOne Product 10763,237,StyleHub,426.04,555.73,1411,3.4,2023-02-05,N
10764,SKU-0010764,UrbanCart Product 10764,66,Vistara,120.2,263.54,2796,0.53,2023-03-26,Y
10765,SKU-0010765,Zenith Product 10765,70,StyleHub,176.17,319.23,2547,1.87,2022-10-13,Y
10766,SKU-0010766,Vistara Product 10766,41,Orion,263.49,495.5,1555,0.65,2023-12-16,Y
10767,SKU-0010767,PrimeOne Product 10767,191,Nova,485.48,1171.68,1620,0.71,2025-03-30,Y
10768,SKU-0010768,HomePro Product 10768,160,StyleHub,142.97,194.84,1348,1.22,2023-07-19,Y
10769,SKU-0010769,Apex Product 10769,20,Apex,251.98,358.34,2113,0.19,2025-05-31,Y
10770,SKU-0010770,Nova Product 10770,185,HomePro,310.95,534.24,1988,0.23,2024-03-26,Y
10771,SKU-0010771,Vertex Product 10771,226,HomePro,380.47,645.24,2820,0.95,2022-05-29,N
10772,SKU-0010772,HomePro Product 10772,178,Zenith,136.8,268.43,2485,0.11,2024-03-15,Y
10773,SKU-0010773,Vistara Product 10773,208,Apex,519.86,926.66,2315,2.16,2026-04-30,Y
10774,SKU-0010774,UrbanCart Product 10774,153,PrimeOne,45.59,71.77,2314,2.63,2026-04-28,Y
10775,SKU-0010775,StyleHub Product 10775,140,Nexora,59.35,141.63,1368,1.2,2026-02-26,Y
10776,SKU-0010776,Vertex Product 10776,199,Zenith,252.8,346.17,2287,0.82,2024-09-12,Y
10777,SKU-0010777,FitMax Product 10777,39,FreshDay,246.87,287.41,2295,2.2,2025-07-10,Y
10778,SKU-0010778,Nexora Product 10778,145,StyleHub,132.76,180.52,2834,0.62,2025-04-07,Y
10779,SKU-0010779,StyleHub Product 10779,45,Orion,110.16,203.24,1068,0.67,2024-04-20,Y
10780,SKU-0010780,Nexora Product 10780,139,Nexora,111.49,222.99,1143,0.81,2022-12-12,Y
10781,SKU-0010781,Nova Product 10781,70,Vistara,73.03,100.41,1055,0.47,2022-08-29,Y
10782,SKU-0010782,Vertex Product 10782,125,Vertex,157.52,312.18,2576,2.54,2024-04-18,Y
10783,SKU-0010783,Vertex Product 10783,151,Zenith,40.43,48.63,2100,2.48,2025-11-03,Y
10784,SKU-0010784,FreshDay Product 10784,91,Vistara,454.32,930.89,1519,0.43,2023-06-24,Y
10785,SKU-0010785,UrbanCart Product 10785,238,PrimeOne,231.29,443.2,2333,0.5,2022-08-17,Y
10786,SKU-0010786,FitMax Product 10786,70,Zenith,525.52,923.08,1089,0.68,2025-07-05,Y
10787,SKU-0010787,StyleHub Product 10787,166,Zenith,189.6,471.51,1375,2.37,2023-03-18,Y
10788,SKU-0010788,Orion Product 10788,130,Zenith,158.63,282.49,2924,0.68,2026-01-19,Y
10789,SKU-0010789,UrbanCart Product 10789,214,Nova,183.63,309.55,1776,1.03,2023-12-28,Y
10790,SKU-0010790,FreshDay Product 10790,84,Zenith,87.39,128.68,1997,0.39,2025-04-10,Y
10791,SKU-0010791,FitMax Product 10791,89,Nova,53.56,85.9,2217,3.06,2023-02-24,Y
10792,SKU-0010792,Zenith Product 10792,79,Vistara,67.62,99.25,2606,0.36,2022-06-19,Y
10793,SKU-0010793,HomePro Product 10793,113,Orion,111.76,156.92,2821,,2024-08-23,Y
10794,SKU-0010794,Vertex Product 10794,93,Nova,74.07,129.86,1336,0.23,2023-03-23,Y
10795,SKU-0010795,StyleHub Product 10795,72,FreshDay,552.16,681.78,1505,2.43,2022-09-28,Y
10796,SKU-0010796,HomePro Product 10796,165,Nova,86.94,179.66,1107,0.88,2024-06-06,Y
10797,SKU-0010797,Nova Product 10797,49,FreshDay,233.75,428.5,1606,3.75,2023-12-20,Y
10798,SKU-0010798,FitMax Product 10798,52,FreshDay,277.53,399.01,1510,0.41,2022-04-01,Y
10799,SKU-0010799,HomePro Product 10799,33,BookNest,499.54,579.27,1320,2.09,2026-08-10,Y
10800,SKU-0010800,Apex Product 10800,22,Zenith,302.93,600.12,2499,1.24,2025-07-05,Y
10801,SKU-0010801,Orion Product 10801,114,BookNest,140.31,175.17,1285,0.48,2025-03-05,Y
10802,SKU-0010802,BookNest Product 10802,239,Orion,761.56,1960.28,1814,0.53,2023-02-26,N
10803,SKU-0010803,StyleHub Product 10803,133,Zenith,53.54,99.27,2374,1.4,2022-09-24,Y
10804,SKU-0010804,Zenith Product 10804,231,Vistara,70.38,135.94,1855,0.88,2025-11-30,Y
10805,SKU-0010805,Astra Product 10805,18,Zenith,199.92,488.69,2950,0.52,2022-02-09,Y
10806,SKU-0010806,Nova Product 10806,166,FreshDay,177.2,447.31,2979,3.66,2025-08-25,N
10807,SKU-0010807,Vistara Product 10807,118,FitMax,342.21,856.45,2268,0.94,2024-04-06,Y
10808,SKU-0010808,Orion Product 10808,117,UrbanCart,189.52,339.48,1586,0.67,2023-10-23,Y
10809,SKU-0010809,FreshDay Product 10809,37,Astra,228.64,335.86,1361,0.38,2023-09-07,Y
10810,SKU-0010810,Vistara Product 10810,222,BookNest,402.04,981.88,2359,0.6,2026-03-06,Y
10811,SKU-0010811,StyleHub Product 10811,243,Vistara,186.18,283.79,2672,0.16,2024-11-08,Y
10812,SKU-0010812,Nexora Product 10812,223,Apex,302.36,487.84,1221,0.91,2023-10-16,Y
10813,SKU-0010813,Astra Product 10813,64,FitMax,83.09,109.35,1715,1.63,2024-01-26,Y
10814,SKU-0010814,Nexora Product 10814,138,,88.17,210.72,1437,2.85,2024-10-06,N
10815,SKU-0010815,FreshDay Product 10815,79,StyleHub,362.47,896.05,2006,0.65,2025-11-16,Y
10816,SKU-0010816,PrimeOne Product 10816,170,Nexora,182.9,425.96,1572,1.33,2026-03-22,Y
10817,SKU-0010817,FreshDay Product 10817,123,Nexora,191.02,304.02,1447,0.69,2022-02-15,Y
10818,SKU-0010818,HomePro Product 10818,176,Orion,87.87,203.96,2999,0.22,2023-11-03,Y
10819,SKU-0010819,Apex Product 10819,44,UrbanCart,113.54,150.59,2888,0.18,2023-02-27,Y
10820,SKU-0010820,Nexora Product 10820,82,Nova,212.31,484.65,2285,0.83,2023-07-24,Y
10821,SKU-0010821,BookNest Product 10821,87,UrbanCart,125.09,314.76,1300,0.18,2025-11-07,Y
10822,SKU-0010822,Zenith Product 10822,225,Astra,75.51,112.95,2600,0.74,2022-03-09,Y
10823,SKU-0010823,StyleHub Product 10823,16,Vistara,76.3,145.35,1972,0.64,2023-04-04,Y
10824,SKU-0010824,BookNest Product 10824,54,Orion,92.43,188.13,1548,0.22,2022-07-13,Y
10825,SKU-0010825,Nova Product 10825,102,UrbanCart,120.9,217.95,1994,0.1,2025-05-14,Y
10826,SKU-0010826,Astra Product 10826,163,PrimeOne,127.89,197.67,2003,0.5,2026-05-17,Y
10827,SKU-0010827,BookNest Product 10827,98,Nova,672.86,1213.49,2881,2.93,2024-06-21,Y
10828,SKU-0010828,HomePro Product 10828,156,UrbanCart,376.82,774.26,2257,1.1,2026-05-07,Y
10829,SKU-0010829,Zenith Product 10829,2,Orion,214.27,374.81,2224,0.5,2023-07-17,Y
10830,SKU-0010830,BookNest Product 10830,94,PrimeOne,876.69,1898.12,2424,0.47,2026-01-28,Y
10831,SKU-0010831,Nova Product 10831,141,BookNest,147.82,184.17,1613,1.18,2022-04-19,Y
10832,SKU-0010832,Apex Product 10832,169,Apex,251.62,477.64,2133,0.96,2024-09-23,Y
10833,SKU-0010833,Orion Product 10833,208,FitMax,220.51,539.53,2944,1.52,2022-01-22,Y
10834,SKU-0010834,Zenith Product 10834,59,Vistara,250.96,649.7,1561,3.65,2024-01-09,Y
10835,SKU-0010835,Vertex Product 10835,69,BookNest,83.63,164.57,1507,2.16,2026-01-22,Y
10836,SKU-0010836,Nexora Product 10836,119,Vistara,124.71,235.91,1890,2.12,2022-05-08,Y
10837,SKU-0010837,Nova Product 10837,92,BookNest,79.01,129.99,1838,0.81,2025-05-26,Y
10838,SKU-0010838,Zenith Product 10838,181,Apex,236.72,348.78,2902,0.15,2024-01-20,Y
10839,SKU-0010839,Zenith Product 10839,231,BookNest,164.51,247.51,1798,0.16,2025-10-19,N
10840,SKU-0010840,UrbanCart Product 10840,45,BookNest,30.15,35.85,2695,1.29,2025-08-13,Y
10841,SKU-0010841,HomePro Product 10841,148,HomePro,260.39,669.16,1882,0.56,2025-11-22,Y
10842,SKU-0010842,Astra Product 10842,24,Zenith,199.35,285.06,1815,3.26,2025-03-07,Y
10843,SKU-0010843,StyleHub Product 10843,189,Nexora,760.37,1474.38,2234,2.83,2026-02-06,Y
10844,SKU-0010844,Apex Product 10844,91,PrimeOne,377.78,461.97,1498,0.97,2024-09-11,Y
10845,SKU-0010845,Astra Product 10845,94,FitMax,446.55,583.23,2680,0.59,2024-11-11,Y
10846,SKU-0010846,StyleHub Product 10846,58,Nova,59.39,136.86,2212,0.42,2025-01-29,Y
10847,SKU-0010847,FreshDay Product 10847,237,UrbanCart,448.72,910.72,2208,3.18,2022-07-26,Y
10848,SKU-0010848,PrimeOne Product 10848,155,FitMax,137.63,183.03,2336,1.0,2025-02-11,Y
10849,SKU-0010849,UrbanCart Product 10849,154,Astra,87.99,163.5,1453,0.5,2022-10-31,Y
10850,SKU-0010850,Zenith Product 10850,128,Nexora,19.87,32.32,1984,0.82,2024-04-17,Y
10851,SKU-0010851,PrimeOne Product 10851,7,Orion,534.88,991.36,1248,0.73,2025-10-28,Y
10852,SKU-0010852,Astra Product 10852,170,FreshDay,126.96,165.84,2696,3.71,2026-07-18,Y
10853,SKU-0010853,Apex Product 10853,47,Zenith,146.94,359.09,1658,1.04,2023-10-21,Y
10854,SKU-0010854,HomePro Product 10854,53,FitMax,218.97,430.7,1782,0.92,2025-05-28,Y
10855,SKU-0010855,Vertex Product 10855,187,Nova,876.62,1692.34,1674,0.3,2025-10-02,Y
10856,SKU-0010856,StyleHub Product 10856,38,Astra,133.85,188.03,1688,,2024-07-26,Y
10857,SKU-0010857,FreshDay Product 10857,197,FreshDay,161.76,314.19,1229,0.94,2026-08-26,Y
10858,SKU-0010858,Nexora Product 10858,215,Astra,392.2,1010.45,2699,1.38,2024-08-01,Y
10859,SKU-0010859,FitMax Product 10859,220,Nova,127.59,169.04,1223,0.94,2023-04-10,Y
10860,SKU-0010860,StyleHub Product 10860,226,FitMax,77.63,168.57,2759,0.69,2025-12-03,Y
10861,SKU-0010861,PrimeOne Product 10861,53,FreshDay,22.88,39.14,2767,0.94,2022-09-17,Y
10862,SKU-0010862,FreshDay Product 10862,143,FreshDay,546.02,1242.61,1053,0.49,2025-03-06,Y
10863,SKU-0010863,StyleHub Product 10863,224,BookNest,203.34,386.69,2059,1.02,2026-04-21,Y
10864,SKU-0010864,FreshDay Product 10864,154,Zenith,268.12,659.55,2588,2.54,2022-05-29,Y
10865,SKU-0010865,PrimeOne Product 10865,48,Orion,105.89,134.66,1699,1.83,2024-01-11,Y
10866,SKU-0010866,Zenith Product 10866,95,Apex,302.41,533.23,1481,0.72,2025-10-11,Y
10867,SKU-0010867,Zenith Product 10867,147,Nexora,96.99,157.19,1585,0.77,2022-11-20,Y
10868,SKU-0010868,BookNest Product 10868,137,Vertex,189.88,462.16,2323,1.45,2026-03-07,N
10869,SKU-0010869,Vistara Product 10869,64,Vertex,180.73,218.08,1288,1.22,2025-06-17,Y
10870,SKU-0010870,Astra Product 10870,93,Zenith,453.23,639.23,2451,0.9,2025-04-10,Y
10871,SKU-0010871,HomePro Product 10871,182,Astra,293.63,535.94,1310,0.58,2022-02-24,Y
10872,SKU-0010872,Orion Product 10872,125,UrbanCart,93.33,180.06,1457,0.44,2025-11-14,Y
10873,SKU-0010873,Vistara Product 10873,250,Apex,281.79,522.55,2579,0.44,2024-08-15,Y
10874,SKU-0010874,Nova Product 10874,179,Apex,117.87,237.74,1050,0.8,2023-01-18,N
10875,SKU-0010875,Apex Product 10875,39,Zenith,78.96,197.21,2532,1.18,2025-12-29,Y
10876,SKU-0010876,Zenith Product 10876,4,Orion,269.31,561.98,2122,0.23,2023-09-06,Y
10877,SKU-0010877,Zenith Product 10877,126,Zenith,195.31,357.19,1341,1.62,2022-11-30,Y
10878,SKU-0010878,Vertex Product 10878,3,HomePro,55.91,113.46,1562,0.39,2025-09-14,Y
10879,SKU-0010879,Vertex Product 10879,248,UrbanCart,103.16,150.36,1982,0.52,2022-04-09,Y
10880,SKU-0010880,Astra Product 10880,64,Vistara,320.82,395.08,2670,0.74,2022-05-03,Y
10881,SKU-0010881,Astra Product 10881,29,Vertex,232.81,500.74,2748,1.23,2023-09-23,Y
10882,SKU-0010882,FitMax Product 10882,116,Zenith,241.76,543.76,2408,3.02,2022-03-16,Y
10883,SKU-0010883,Apex Product 10883,11,Apex,863.34,2178.36,2676,0.62,2025-05-21,Y
10884,SKU-0010884,Vertex Product 10884,97,BookNest,401.98,1021.63,1456,2.15,2022-05-08,Y
10885,SKU-0010885,StyleHub Product 10885,102,Orion,147.66,357.48,2327,0.66,2022-10-22,N
10886,SKU-0010886,Astra Product 10886,186,Vertex,114.03,282.42,2918,2.62,2023-06-07,Y
10887,SKU-0010887,HomePro Product 10887,203,PrimeOne,88.93,200.23,2649,0.85,2025-05-18,Y
10888,SKU-0010888,FitMax Product 10888,155,StyleHub,108.44,265.44,1750,0.28,2023-06-14,Y
10889,SKU-0010889,Astra Product 10889,225,Nova,38.89,44.83,1851,,2022-02-27,Y
10890,SKU-0010890,BookNest Product 10890,21,Apex,54.9,65.45,2710,0.91,2022-05-31,Y
10891,SKU-0010891,Vistara Product 10891,39,PrimeOne,296.48,670.92,2582,0.77,2023-04-18,Y
10892,SKU-0010892,Vertex Product 10892,223,Orion,652.82,1539.96,1265,0.4,2026-08-19,Y
10893,SKU-0010893,Nexora Product 10893,102,Apex,172.38,270.19,1025,0.31,2025-06-16,Y
10894,SKU-0010894,Zenith Product 10894,46,Zenith,87.15,106.62,2073,1.72,2025-09-24,Y
10895,SKU-0010895,FreshDay Product 10895,66,Apex,10.0,25.0,1942,0.14,2026-01-06,Y
10896,SKU-0010896,HomePro Product 10896,91,StyleHub,760.12,957.44,2963,1.35,2022-01-27,Y
10897,SKU-0010897,StyleHub Product 10897,164,Orion,49.17,90.07,1640,0.38,2023-04-09,Y
10898,SKU-0010898,FreshDay Product 10898,203,Apex,43.6,110.67,1364,4.12,2025-02-03,Y
10899,SKU-0010899,BookNest Product 10899,111,UrbanCart,125.5,151.66,2854,0.18,2023-03-15,Y
10900,SKU-0010900,Apex Product 10900,82,Astra,157.89,277.36,2168,0.17,2022-03-16,Y
10901,SKU-0010901,PrimeOne Product 10901,123,FreshDay,165.56,320.02,1144,0.64,2023-01-15,Y
10902,SKU-0010902,BookNest Product 10902,193,BookNest,75.99,156.86,1166,2.04,2023-03-29,N
10903,SKU-0010903,BookNest Product 10903,191,PrimeOne,238.45,414.41,2066,5.16,2024-03-06,N
10904,SKU-0010904,Vertex Product 10904,99,FitMax,102.56,238.84,1971,1.99,2022-07-07,Y
10905,SKU-0010905,Apex Product 10905,35,Vistara,104.87,145.58,2576,1.02,2024-11-10,Y
10906,SKU-0010906,Apex Product 10906,159,Astra,127.63,149.61,2038,0.42,2025-04-06,Y
10907,SKU-0010907,Orion Product 10907,156,Orion,89.19,198.63,1128,0.49,2025-09-01,Y
10908,SKU-0010908,BookNest Product 10908,103,Vertex,53.04,133.62,1057,0.53,2023-08-31,Y
10909,SKU-0010909,UrbanCart Product 10909,129,BookNest,56.25,133.77,1053,0.65,2025-01-04,Y
10910,SKU-0010910,Vistara Product 10910,25,HomePro,60.66,135.65,2247,0.74,2023-11-09,Y
10911,SKU-0010911,Apex Product 10911,43,UrbanCart,247.27,321.87,2738,1.06,2024-02-18,Y
10912,SKU-0010912,Apex Product 10912,230,HomePro,234.91,540.81,1132,0.57,2022-08-14,Y
10913,SKU-0010913,UrbanCart Product 10913,84,HomePro,128.78,243.3,2597,1.03,2023-09-02,Y
10914,SKU-0010914,Vistara Product 10914,195,PrimeOne,134.67,212.67,2266,1.22,2022-09-12,Y
10915,SKU-0010915,Apex Product 10915,191,Orion,469.09,1204.47,1209,0.38,2023-05-27,Y
10916,SKU-0010916,StyleHub Product 10916,51,PrimeOne,260.55,625.79,1241,0.33,2022-10-03,Y
10917,SKU-0010917,UrbanCart Product 10917,130,Apex,670.75,1170.71,1382,2.18,2022-07-05,Y
10918,SKU-0010918,Vertex Product 10918,210,FitMax,97.56,141.12,2233,1.0,2023-02-23,Y
10919,SKU-0010919,UrbanCart Product 10919,126,Nexora,57.49,140.96,1214,0.8,2025-12-17,Y
10920,SKU-0010920,FitMax Product 10920,236,Zenith,402.31,704.45,2267,0.29,2023-10-30,N
10921,SKU-0010921,PrimeOne Product 10921,192,Astra,161.01,402.02,2094,1.67,2025-02-05,Y
10922,SKU-0010922,Astra Product 10922,202,Apex,79.63,127.27,1813,0.9,2023-06-15,Y
10923,SKU-0010923,HomePro Product 10923,69,Nova,254.66,446.01,2113,2.99,2025-12-28,Y
10924,SKU-0010924,Nova Product 10924,9,Vertex,86.96,214.27,2472,1.06,2023-10-06,Y
10925,SKU-0010925,Vistara Product 10925,2,Nova,304.93,377.06,2179,0.74,2023-12-20,Y
10926,SKU-0010926,Orion Product 10926,162,Nova,254.01,651.96,2401,0.55,2024-11-26,Y
10927,SKU-0010927,HomePro Product 10927,188,UrbanCart,133.84,162.53,1083,3.2,2022-04-10,Y
10928,SKU-0010928,Astra Product 10928,230,Vistara,35.95,72.76,2448,2.0,2024-09-12,Y
10929,SKU-0010929,BookNest Product 10929,189,FreshDay,71.46,131.52,1662,1.08,2023-03-09,N
10930,SKU-0010930,UrbanCart Product 10930,159,StyleHub,643.24,1280.19,2695,1.92,2026-05-19,Y
10931,SKU-0010931,Vertex Product 10931,10,Astra,789.13,1331.98,1953,1.18,2025-06-10,Y
10932,SKU-0010932,Zenith Product 10932,114,HomePro,1692.45,3772.49,2509,0.21,2023-08-13,Y
10933,SKU-0010933,Orion Product 10933,76,Nexora,235.18,533.92,2958,1.92,2025-02-08,Y
10934,SKU-0010934,Vertex Product 10934,164,Apex,61.49,134.11,1081,1.58,2023-12-29,Y
10935,SKU-0010935,StyleHub Product 10935,246,StyleHub,547.36,656.57,1800,0.38,2023-05-08,Y
10936,SKU-0010936,HomePro Product 10936,85,StyleHub,129.31,149.75,2209,1.45,2022-11-09,Y
10937,SKU-0010937,Nova Product 10937,49,Nova,88.76,188.77,1088,0.46,2022-11-11,Y
10938,SKU-0010938,Vistara Product 10938,239,Nova,221.69,292.63,1159,0.64,2024-06-17,Y
10939,SKU-0010939,PrimeOne Product 10939,70,Vertex,904.37,1109.79,2007,1.02,2025-06-26,Y
10940,SKU-0010940,Apex Product 10940,240,Nexora,149.19,182.98,1369,0.98,2022-07-20,Y
10941,SKU-0010941,Nova Product 10941,177,Nexora,166.55,195.3,1561,0.85,2026-02-14,Y
10942,SKU-0010942,FitMax Product 10942,131,Nexora,41.31,89.16,1178,0.25,2026-05-06,Y
10943,SKU-0010943,FreshDay Product 10943,202,Apex,180.73,464.67,1731,0.94,2023-03-16,Y
10944,SKU-0010944,PrimeOne Product 10944,133,FreshDay,298.55,585.54,2228,3.45,2024-11-12,Y
10945,SKU-0010945,FitMax Product 10945,238,Astra,151.58,318.02,2554,1.12,2022-06-27,Y
10946,SKU-0010946,Astra Product 10946,218,Astra,162.04,352.12,1514,0.78,2022-11-10,Y
10947,SKU-0010947,HomePro Product 10947,189,Apex,200.86,255.39,1115,1.57,2024-11-14,Y
10948,SKU-0010948,Zenith Product 10948,213,UrbanCart,63.8,133.91,2370,1.02,2026-06-06,Y
10949,SKU-0010949,Orion Product 10949,237,Apex,21.12,50.47,1400,0.65,2022-10-13,Y
10950,SKU-0010950,Nexora Product 10950,90,Zenith,149.46,351.65,1298,1.88,2024-09-03,Y
10951,SKU-0010951,Zenith Product 10951,230,BookNest,133.88,211.55,1668,1.12,2024-04-20,Y
10952,SKU-0010952,HomePro Product 10952,236,Orion,273.97,320.57,2776,1.25,2026-07-26,Y
10953,SKU-0010953,HomePro Product 10953,26,StyleHub,1418.55,2996.88,1509,0.77,2022-05-19,Y
10954,SKU-0010954,FreshDay Product 10954,72,Zenith,526.59,1148.11,2131,0.84,2023-04-22,Y
10955,SKU-0010955,Zenith Product 10955,5,UrbanCart,25.76,64.62,2835,1.71,2026-02-11,Y
10956,SKU-0010956,Vertex Product 10956,15,StyleHub,1585.58,2019.62,1051,0.6,2024-11-27,N
10957,SKU-0010957,Nexora Product 10957,123,BookNest,298.15,757.87,2007,5.79,2023-01-14,Y
10958,SKU-0010958,HomePro Product 10958,144,UrbanCart,129.26,152.32,2376,0.56,2024-02-28,Y
10959,SKU-0010959,StyleHub Product 10959,1,StyleHub,619.4,1109.82,1539,0.56,2022-02-16,Y
10960,SKU-0010960,Astra Product 10960,144,Apex,16.48,28.65,1211,2.07,2025-11-12,Y
10961,SKU-0010961,FitMax Product 10961,165,Apex,100.48,117.29,2132,0.89,2025-12-14,Y
10962,SKU-0010962,Astra Product 10962,3,HomePro,195.85,439.01,2953,1.46,2022-04-25,Y
10963,SKU-0010963,Vertex Product 10963,180,StyleHub,174.27,204.68,2999,3.05,2026-05-23,Y
10964,SKU-0010964,Vertex Product 10964,47,Vistara,640.77,1491.53,2845,1.25,2022-08-16,N
10965,SKU-0010965,Vistara Product 10965,95,HomePro,474.59,764.33,1769,1.18,2023-07-21,Y
10966,SKU-0010966,Nexora Product 10966,13,HomePro,303.05,432.4,2393,0.58,2023-04-18,Y
10967,SKU-0010967,UrbanCart Product 10967,120,Vertex,127.83,239.12,1731,0.46,2026-05-02,Y
10968,SKU-0010968,BookNest Product 10968,208,Zenith,389.63,462.7,1528,0.26,2025-10-03,Y
10969,SKU-0010969,FreshDay Product 10969,55,Astra,95.75,132.9,2263,0.51,2023-05-21,Y
10970,SKU-0010970,Vistara Product 10970,235,HomePro,328.68,822.24,1723,0.62,2025-11-30,Y
10971,SKU-0010971,UrbanCart Product 10971,149,Vistara,85.11,210.44,2425,0.5,2024-11-04,Y
10972,SKU-0010972,FreshDay Product 10972,66,Nexora,213.74,313.92,2012,0.74,2022-01-21,Y
10973,SKU-0010973,Vistara Product 10973,182,PrimeOne,44.25,59.64,2819,0.62,2023-06-17,Y
10974,SKU-0010974,PrimeOne Product 10974,155,Astra,416.53,788.97,1795,1.78,2026-04-26,Y
10975,SKU-0010975,Vertex Product 10975,166,StyleHub,109.93,234.57,2203,0.32,2023-06-08,Y
10976,SKU-0010976,Zenith Product 10976,90,Nexora,47.84,73.44,2295,2.0,2025-04-20,Y
10977,SKU-0010977,Vistara Product 10977,186,HomePro,68.9,101.44,1928,1.56,2023-11-28,Y
10978,SKU-0010978,FreshDay Product 10978,62,FitMax,124.49,321.86,1084,0.43,2023-06-10,Y
10979,SKU-0010979,FitMax Product 10979,102,Vistara,72.17,133.98,2796,0.33,2026-07-25,Y
10980,SKU-0010980,Nova Product 10980,174,Nova,313.61,763.3,2518,1.42,2025-03-17,Y
10981,SKU-0010981,UrbanCart Product 10981,217,Vistara,127.75,217.48,2324,1.41,2022-04-29,Y
10982,SKU-0010982,Zenith Product 10982,139,BookNest,380.5,471.48,1420,0.48,2023-09-03,Y
10983,SKU-0010983,Vistara Product 10983,200,Vistara,127.15,196.63,1209,0.31,2024-07-08,Y
10984,SKU-0010984,Vertex Product 10984,8,Vistara,312.74,654.45,2331,0.66,2023-06-21,Y
10985,SKU-0010985,UrbanCart Product 10985,97,FreshDay,165.35,320.63,2983,0.07,2022-07-13,Y
10986,SKU-0010986,Nexora Product 10986,117,Apex,129.87,216.83,1061,1.4,2024-06-25,Y
10987,SKU-0010987,BookNest Product 10987,199,FreshDay,64.29,121.9,1004,0.55,2022-04-29,Y
10988,SKU-0010988,UrbanCart Product 10988,64,Zenith,174.35,452.56,1495,1.06,2022-08-03,Y
10989,SKU-0010989,StyleHub Product 10989,230,Vistara,317.94,686.74,2130,3.8,2025-02-06,Y
10990,SKU-0010990,Astra Product 10990,21,Apex,88.34,185.49,2546,0.66,2026-06-04,Y
10991,SKU-0010991,Vistara Product 10991,200,StyleHub,162.19,317.12,2877,1.56,2023-07-17,Y
10992,SKU-0010992,UrbanCart Product 10992,115,Nexora,99.84,141.41,2750,0.74,2026-06-22,Y
10993,SKU-0010993,UrbanCart Product 10993,246,BookNest,936.92,1916.98,2497,0.64,2024-09-16,Y
10994,SKU-0010994,FitMax Product 10994,191,BookNest,217.19,431.9,1730,3.07,2023-04-02,Y
10995,SKU-0010995,StyleHub Product 10995,85,FitMax,177.85,407.49,2410,0.58,2022-05-31,Y
10996,SKU-0010996,StyleHub Product 10996,192,Vertex,105.93,172.06,1178,1.4,2023-05-31,Y
10997,SKU-0010997,BookNest Product 10997,248,Zenith,363.41,629.18,2513,1.16,2026-04-28,Y
